ID,Education,Group_Age,Marital_Status,Income,Income_Class,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,NumOfPurchases,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Accepted_Rate,num_children,total_Mnt,has_children,AcceptedCmp6,Age_Group,Frequency,Monetary,Income_Score,R,F,M,I,RFMI_SCORE,RFMI_score,RFMI_Segment
8026,Middle Education,Old,Married,62998.0,Middle,0,1,30-09-2013,10,120,58,73,65,89,58,5,5,4,5,5,0,0,14,0,0,0,0,0,72,0,1,463,1,0,Old,19,463,4,5,4,3,4,5434,5434,High
433,High Education,Old,Single,61331.0,Middle,1,1,10-03-2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,18,0,0,0,0,0,66,0,2,632,1,0,Old,23,632,4,3,5,3,4,3534,3534,High
9597,Middle Education,Adult,Married,73448.0,Upper,0,0,10-02-2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,18,0,0,0,0,0,55,0,0,725,0,0,Adult,19,725,5,5,4,4,5,5445,5445,High
5290,High Education,Adult,Married,41551.0,Middle,1,1,14-08-2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,11,0,0,0,0,0,60,0,2,279,1,0,Adult,16,279,2,3,3,3,2,3332,3332,High
1685,High Education,Adult,Together,62981.0,Middle,0,0,17-03-2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,22,0,0,0,0,0,57,1,0,1482,0,0,Adult,23,1482,4,4,5,5,4,4554,4554,High
5342,Low Education,Adult,Single,9548.0,Lower,1,0,08-08-2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,4,0,0,0,0,0,48,0,1,29,1,0,Adult,6,29,1,4,1,1,1,4111,4111,High
9579,High Education,Old,Married,33762.0,Lower,2,1,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,6,0,0,0,0,0,65,0,3,106,1,0,Old,9,106,2,2,2,2,2,2222,2222,Medium
7660,High Education,Adult,Single,35860.0,Middle,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,4,0,0,0,0,1,51,2,2,49,1,1,Adult,6,49,2,4,1,1,2,4112,4112,High
1461,High Education,Adult,Single,36921.0,Middle,1,1,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,5,0,0,0,0,0,59,0,2,38,1,0,Adult,7,38,2,2,1,1,2,2112,2112,Medium
821,High Education,Young,Single,92859.0,Upper,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,21,0,0,0,0,0,32,0,0,2077,0,0,Young,22,2077,5,3,4,5,5,3455,3455,High
11084,High Education,Adult,Together,65104.0,Middle,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,15,0,0,0,0,1,48,1,1,1053,1,1,Adult,17,1053,4,5,3,4,4,5344,5344,High
8690,Middle Education,Old,Married,86111.0,Upper,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,22,0,0,0,0,0,62,0,0,1385,0,0,Old,23,1385,5,2,5,5,5,2555,2555,Medium
2937,High Education,Adult,Single,68352.0,Middle,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,22,0,0,0,0,0,50,0,1,871,1,0,Adult,25,871,4,3,5,4,4,3544,3544,High
9701,Middle Education,Young,Together,41883.0,Middle,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,9,0,0,0,0,0,36,0,1,312,1,0,Young,12,312,2,5,2,3,2,5232,5232,High
9949,Middle Education,Adult,Married,59809.0,Middle,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,12,0,0,0,0,0,48,0,2,877,1,0,Adult,15,877,4,4,3,4,4,4344,4344,High
10837,Middle Education,Adult,Married,23957.0,Lower,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,5,0,0,0,0,1,49,1,1,68,1,1,Adult,6,68,1,3,1,2,1,3121,3121,High
3120,Middle Education,Young,Together,38547.0,Middle,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,3,0,0,0,1,0,43,0,1,22,1,0,Young,4,22,2,3,1,1,2,3112,3112,High
5885,Low Education,Adult,Married,35688.0,Middle,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,9,0,0,0,0,0,51,0,3,211,1,0,Adult,16,211,2,1,3,3,2,1332,1332,Low
4050,High Education,Adult,Married,49605.0,Middle,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,7,0,0,0,0,0,58,0,0,127,0,0,Adult,8,127,3,2,2,2,3,2223,2223,Medium
3830,High Education,Old,Married,59354.0,Middle,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,15,0,0,0,0,0,71,0,2,459,1,0,Old,16,459,4,2,3,3,4,2334,2334,Medium
7987,Middle Education,Adult,Married,65747.0,Middle,0,1,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,15,0,0,0,0,0,55,1,1,460,1,0,Adult,19,460,4,1,4,3,4,1434,1434,Low
7798,Low Education,Adult,Together,46344.0,Middle,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,13,0,0,0,0,0,52,0,1,429,1,0,Adult,17,429,3,4,3,3,3,4333,4333,High
92,Middle Education,Young,Single,34176.0,Lower,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,7,0,0,0,0,0,36,0,1,89,1,0,Young,11,89,2,5,2,2,2,5222,5222,High
7055,High Education,Old,Together,61010.0,Middle,0,1,09-10-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,24,0,0,0,0,0,72,0,1,1021,1,0,Old,26,1021,4,3,5,4,4,3544,3544,High
10240,Middle Education,Old,Together,69372.0,Upper,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,20,1,0,0,0,1,75,3,0,1381,0,1,Old,21,1381,4,5,4,5,4,5454,5454,High
3025,Middle Education,Old,Single,49967.0,Middle,0,1,08-07-2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,12,0,0,0,0,0,66,0,1,306,1,0,Old,15,306,3,5,3,3,3,5333,5333,High
9283,Middle Education,Adult,Single,60199.0,Middle,1,2,12-09-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,3,0,0,0,0,0,46,0,3,18,1,0,Adult,4,18,4,3,1,1,4,3114,3114,High
9970,Middle Education,Adult,Together,55375.0,Middle,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,8,0,0,0,0,0,47,0,1,162,1,0,Adult,9,162,3,5,2,2,3,5223,5223,High
2730,Middle Education,Old,Single,80317.0,Upper,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,17,0,0,0,0,0,69,0,0,1231,0,0,Old,18,1231,5,2,4,5,5,2455,2455,Medium
2795,High Education,Old,Single,30523.0,Lower,2,1,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,3,0,0,0,0,0,66,0,3,13,1,0,Old,4,13,1,5,1,1,1,5111,5111,High
9260,High Education,Old,Married,70356.0,Upper,0,0,05-11-2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,25,0,0,0,0,0,79,0,0,1706,0,0,Old,27,1706,4,4,5,5,4,4554,4554,High
8182,Middle Education,Young,Married,23228.0,Lower,1,0,05-01-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,7,0,0,0,0,0,40,0,1,121,1,0,Young,11,121,1,1,2,2,1,1221,1221,Low
10095,High Education,Adult,Single,74165.0,Upper,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,19,0,0,0,0,0,49,0,0,1293,0,0,Adult,20,1293,5,5,4,5,5,5455,5455,High
4370,Middle Education,Adult,Together,43482.0,Middle,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,6,0,0,0,0,0,58,0,3,88,1,0,Adult,9,88,2,1,2,2,2,1222,1222,Low
10573,Middle Education,Old,Single,62551.0,Middle,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,17,0,0,0,0,0,71,1,0,421,0,0,Old,18,421,4,4,4,3,4,4434,4434,High
3712,Middle Education,Old,Single,52332.0,Middle,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,11,0,0,0,0,0,65,1,0,259,0,0,Old,12,259,3,2,2,3,3,2233,2233,Medium
6637,Middle Education,Young,Single,66951.0,Middle,0,0,02-11-2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,14,0,0,0,0,0,36,0,0,1117,0,0,Young,15,1117,4,3,3,4,4,3344,3344,High
3152,Middle Education,Old,Together,26091.0,Lower,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,6,0,0,0,0,0,67,0,2,89,1,0,Old,9,89,1,1,2,2,1,1221,1221,Low
5610,Middle Education,Adult,Together,33456.0,Lower,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,4,0,0,0,0,0,59,0,2,36,1,0,Adult,6,36,2,3,1,1,2,3112,3112,High
6460,Middle Education,Young,Married,28718.0,Lower,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,5,0,0,0,0,0,42,0,1,57,1,0,Young,7,57,1,2,1,2,1,2121,2121,Medium
1349,Middle Education,Adult,Married,50447.0,Middle,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,7,0,0,0,0,0,54,0,2,148,1,0,Adult,8,148,3,5,2,2,3,5223,5223,High
1880,High Education,Old,Together,53537.0,Middle,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,6,0,0,0,0,0,65,0,2,93,1,0,Old,8,93,3,5,2,2,3,5223,5223,High
641,Middle Education,Adult,Single,52074.0,Middle,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,6,0,0,0,0,0,57,1,1,119,1,0,Adult,7,119,3,2,1,2,3,2123,2123,Medium
8717,High Education,Adult,Married,80427.0,Upper,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,27,0,0,0,0,0,49,0,1,1835,1,0,Adult,28,1835,5,3,5,5,5,3555,3555,High
10314,High Education,Old,Married,83837.0,Upper,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,24,0,1,0,0,1,76,3,0,1318,0,1,Old,25,1318,5,2,5,5,5,2555,2555,Medium
10854,High Education,Adult,Married,38853.0,Middle,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,5,0,0,0,0,0,54,0,2,45,1,0,Adult,7,45,2,1,1,1,2,1112,1112,Low
10492,Middle Education,Old,Together,38285.0,Middle,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,3,0,0,0,0,0,65,0,3,10,1,0,Old,4,10,2,1,1,1,2,1112,1112,Low
6935,Low Education,Old,Married,78497.0,Upper,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,24,0,1,0,0,0,73,1,0,978,0,0,Old,25,978,5,3,5,4,5,3545,3545,High
7698,High Education,Adult,Married,51650.0,Middle,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,9,0,0,0,0,0,48,0,1,191,1,0,Adult,10,191,3,1,2,2,3,1223,1223,Low
3559,Low Education,Young,Married,16248.0,Lower,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,6,0,0,0,0,0,36,0,1,57,1,0,Young,9,57,1,2,2,2,1,2221,2221,Medium
10562,High Education,Old,Married,66835.0,Middle,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,23,0,0,0,0,0,78,0,0,1033,0,0,Old,24,1033,4,4,5,4,4,4544,4544,High
10796,High Education,Young,Married,30477.0,Lower,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,5,0,0,0,0,0,40,0,1,66,1,0,Young,6,66,1,5,1,2,1,5121,5121,High
2563,Low Education,Old,Married,28249.0,Lower,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,5,0,0,0,0,0,63,0,0,43,0,0,Old,6,43,1,1,1,1,1,1111,1111,Low
3518,Middle Education,Young,Married,25271.0,Lower,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,4,0,0,0,0,0,41,0,1,50,1,0,Young,5,50,1,3,1,1,1,3111,3111,High
5823,High Education,Adult,Single,32303.0,Lower,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,5,0,0,0,0,0,54,0,1,39,1,0,Adult,7,39,2,2,1,1,2,2112,2112,Medium
3934,Middle Education,Adult,Married,61286.0,Middle,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,16,0,0,0,0,0,58,0,1,608,1,0,Adult,18,608,4,4,4,3,4,4434,4434,High
6982,Middle Education,Adult,Married,74068.0,Upper,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,23,0,0,0,0,0,48,0,0,1581,0,0,Adult,24,1581,5,5,5,5,5,5555,5555,High
6431,High Education,Adult,Married,45759.0,Middle,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,5,0,0,0,0,0,60,0,2,68,1,0,Adult,7,68,3,5,1,2,3,5123,5123,High
9733,Low Education,Adult,Together,24882.0,Lower,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,4,0,0,0,0,0,46,1,1,80,1,0,Adult,5,80,1,3,1,2,1,3121,3121,High
5602,High Education,Young,Together,66973.0,Middle,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,27,0,0,0,0,0,35,0,0,1282,0,0,Young,28,1282,4,1,5,5,4,1554,1554,Low
1324,Middle Education,Young,Married,38872.0,Middle,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,6,0,0,0,0,0,36,0,1,91,1,0,Young,8,91,2,1,2,2,2,1222,1222,Low
326,Middle Education,Adult,Married,51148.0,Middle,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,12,0,0,0,0,0,51,0,2,315,1,0,Adult,16,315,3,4,3,3,3,4333,4333,High
7224,Middle Education,Adult,Married,31353.0,Lower,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,4,0,0,0,0,0,47,0,2,31,1,0,Adult,6,31,1,4,1,1,1,4111,4111,High
6999,High Education,Young,Married,69661.0,Upper,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,22,0,0,0,0,0,44,0,0,834,0,0,Young,23,834,4,1,5,4,4,1544,1544,Low
9938,Middle Education,Old,Married,80067.0,Upper,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,16,1,0,0,0,0,70,1,0,1600,0,0,Old,17,1600,5,1,3,5,5,1355,1355,Low
6422,Middle Education,Old,Married,86718.0,Upper,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,16,0,0,0,0,0,70,0,0,1270,0,0,Old,17,1270,5,4,3,5,5,4355,4355,High
3182,High Education,Adult,Single,46854.0,Middle,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,9,0,0,0,0,1,51,2,2,263,1,1,Adult,15,263,3,1,3,3,3,1333,1333,Low
7300,Middle Education,Old,Single,69142.0,Upper,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,16,0,0,0,0,0,72,1,1,535,1,0,Old,19,535,4,3,4,3,4,3434,3434,High
10424,Middle Education,Adult,Single,75922.0,Upper,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,17,0,0,0,0,0,56,0,0,1295,0,0,Adult,18,1295,5,2,4,5,5,2455,2455,Medium
8727,Middle Education,Adult,Single,63693.0,Middle,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,26,0,0,0,0,0,46,0,1,1150,1,0,Adult,29,1150,4,2,5,4,4,2544,2544,Medium
2798,High Education,Adult,Together,102160.0,Upper,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,26,1,1,0,0,1,47,4,0,1240,0,1,Adult,26,1240,5,3,5,5,5,3555,3555,High
1030,High Education,Adult,Single,40637.0,Middle,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,4,0,0,0,0,0,59,0,2,38,1,0,Adult,6,38,2,2,1,1,2,2112,2112,Medium
624,High Education,Young,Single,18890.0,Lower,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,3,0,0,0,0,1,40,2,0,35,0,1,Young,4,35,1,5,1,1,1,5111,5111,High
5176,Middle Education,Young,Together,29604.0,Lower,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,4,0,0,0,0,0,36,1,1,53,1,0,Young,5,53,1,1,1,1,1,1111,1111,Low
5552,High Education,Old,Single,48721.0,Middle,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,11,0,0,0,0,0,61,0,2,293,1,0,Old,17,293,3,3,3,3,3,3333,3333,High
868,Middle Education,Adult,Married,44794.0,Middle,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,5,0,0,0,0,0,58,0,1,65,1,0,Adult,6,65,3,1,1,2,3,1123,1123,Low
380,Middle Education,Old,Single,64497.0,Middle,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,24,0,0,0,0,1,70,2,1,1804,1,1,Old,29,1804,4,5,5,5,4,5554,5554,High
2677,Middle Education,Old,Together,46097.0,Middle,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,10,0,0,0,0,0,68,0,1,241,1,0,Old,15,241,3,5,3,3,3,5333,5333,High
6521,Middle Education,Old,Together,77972.0,Upper,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,19,0,0,0,0,0,70,0,0,1101,0,0,Old,20,1101,5,5,4,4,5,5445,5445,High
6927,High Education,Adult,Married,44377.0,Middle,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,11,0,0,0,0,0,56,0,2,264,1,0,Adult,19,264,2,2,4,3,2,2432,2432,Medium
2877,High Education,Adult,Together,46014.0,Middle,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,16,0,0,0,0,0,50,0,2,541,1,0,Adult,26,541,3,4,5,3,3,4533,4533,High
0,Middle Education,Young,Married,70951.0,Upper,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,16,0,0,0,0,0,39,0,0,1198,0,0,Young,17,1198,4,2,3,5,4,2354,2354,Medium
1584,Middle Education,Adult,Married,41443.0,Middle,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,14,0,0,0,0,0,47,0,1,482,1,0,Adult,20,482,2,2,4,3,2,2432,2432,Medium
7264,Low Education,Adult,Single,52195.0,Middle,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,3,0,0,0,0,0,46,0,3,17,1,0,Adult,4,17,3,5,1,1,3,5113,5113,High
6274,High Education,Old,Married,83790.0,Upper,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,24,1,0,0,0,0,76,2,0,1615,0,0,Old,25,1615,5,1,5,5,5,1555,1555,Low
1377,High Education,Old,Single,44551.0,Middle,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,10,0,0,0,0,0,70,0,1,285,1,0,Old,12,285,3,4,2,3,3,4233,4233,High
454,Middle Education,Young,Together,69508.0,Upper,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,26,0,0,0,0,0,44,0,1,1135,1,0,Young,28,1135,4,3,5,4,4,3544,3544,High
1755,Low Education,Young,Together,45204.0,Middle,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,6,0,0,0,0,0,36,0,1,114,1,0,Young,7,114,3,1,1,2,3,1123,1123,Low
2075,Middle Education,Adult,Married,72460.0,Upper,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,15,0,0,0,0,0,55,0,0,1047,0,0,Adult,16,1047,5,3,3,4,5,3345,3345,High
4785,High Education,Adult,Together,77622.0,Upper,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,20,0,0,0,0,0,54,0,2,714,1,0,Adult,22,714,5,5,4,4,5,5445,5445,High
9076,High Education,Young,Married,30732.0,Lower,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,9,0,0,0,0,0,44,0,1,185,1,0,Young,13,185,1,3,3,2,1,3321,3321,High
7079,Middle Education,Old,Single,63887.0,Middle,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,27,0,0,0,0,0,62,0,1,1245,1,0,Old,32,1245,4,4,5,5,4,4554,4554,High
4653,Middle Education,Adult,Together,42011.0,Middle,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,8,0,0,0,0,0,46,0,1,189,1,0,Adult,12,189,2,3,2,2,2,3222,3222,High
7375,Middle Education,Adult,Together,51369.0,Middle,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,14,0,0,0,0,0,48,0,1,576,1,0,Adult,16,576,3,1,3,3,3,1333,1333,Low
709,Middle Education,Old,Single,51537.0,Middle,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,15,0,0,0,0,0,72,0,1,1103,1,0,Old,18,1103,3,4,4,4,3,4443,4443,High
460,High Education,Adult,Married,79930.0,Upper,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,16,0,0,0,0,0,52,0,0,1753,0,0,Adult,17,1753,5,2,3,5,5,2355,2355,Medium
3726,High Education,Young,Together,34320.0,Lower,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,3,0,0,0,0,0,38,0,1,17,1,0,Young,4,17,2,2,1,1,2,2112,2112,Medium
6798,Middle Education,Adult,Single,37070.0,Middle,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,14,0,0,0,0,1,58,1,2,433,1,1,Adult,23,433,2,4,5,3,2,4532,4532,High
5341,Low Education,Old,Single,81975.0,Upper,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,13,1,0,0,0,0,62,1,1,1588,1,0,Old,14,1588,5,5,3,5,5,5355,5355,High
1606,Middle Education,Adult,Together,38590.0,Middle,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,3,0,0,0,0,0,53,0,1,22,1,0,Adult,4,22,2,2,1,1,2,2112,2112,Medium
9617,Middle Education,Old,Single,15033.0,Lower,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,4,0,0,0,0,0,73,0,0,19,0,0,Old,5,19,1,4,1,1,1,4111,4111,High
3233,High Education,Adult,Married,62745.0,Middle,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,26,0,0,0,0,0,59,0,1,1117,1,0,Adult,29,1117,4,1,5,4,4,1544,1544,Low
89,Low Education,Adult,Married,22212.0,Lower,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,6,0,0,0,0,0,49,0,1,69,1,0,Adult,8,69,1,3,2,2,1,3221,3221,High
2936,High Education,Young,Together,23661.0,Lower,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,4,0,0,0,0,0,42,0,1,23,1,0,Young,5,23,1,3,1,1,1,3111,3111,High
9449,High Education,Old,Single,79761.0,Upper,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,18,0,0,0,0,0,66,0,1,605,1,0,Old,19,605,5,4,4,3,5,4435,4435,High
7297,Middle Education,Adult,Single,7500.0,Lower,1,0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,7,0,0,0,0,0,51,0,1,57,1,0,Adult,11,57,1,3,2,2,1,3221,3221,High
313,Middle Education,Adult,Single,73455.0,Upper,0,0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,21,0,0,0,0,0,56,1,0,2088,0,0,Adult,22,2088,5,1,4,5,5,1455,1455,Low
9940,Middle Education,Old,Together,64961.0,Middle,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,14,0,0,0,0,0,66,0,1,1009,1,0,Old,16,1009,4,1,3,4,4,1344,1344,Low
10735,Middle Education,Adult,Single,22804.0,Lower,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,4,0,0,0,0,0,53,0,1,26,1,0,Adult,5,26,1,2,1,1,1,2111,2111,Medium
9529,Middle Education,Young,Married,73687.0,Upper,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,21,0,1,0,0,1,34,2,0,1627,0,1,Young,22,1627,5,5,4,5,5,5455,5455,High
6439,Middle Education,Old,Married,61074.0,Middle,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,24,0,0,0,0,0,66,0,1,1102,1,0,Old,31,1102,4,4,5,4,4,4544,4544,High
7411,High Education,Adult,Married,31686.0,Lower,1,1,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,4,0,0,0,0,0,60,0,2,17,1,0,Adult,6,17,1,4,1,1,1,4111,4111,High
2176,Middle Education,Adult,Married,80134.0,Upper,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,14,1,1,0,0,1,52,4,1,1690,1,1,Adult,16,1690,5,3,3,5,5,3355,3355,High
9265,Middle Education,Old,Married,75027.0,Upper,0,1,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,19,0,0,0,0,0,71,0,1,1390,1,0,Old,21,1390,5,2,4,5,5,2455,2455,Medium
8867,High Education,Young,Married,67546.0,Middle,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,19,0,0,0,0,0,36,0,0,2126,0,0,Young,20,2126,4,1,4,5,4,1454,1454,Low
8932,High Education,Adult,Together,65176.0,Middle,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,21,0,0,0,0,0,55,0,1,1531,1,0,Adult,25,1531,4,3,5,5,4,3554,3554,High
10236,High Education,Adult,Single,31160.0,Lower,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,5,0,0,0,0,0,49,0,1,64,1,0,Adult,7,64,1,2,1,2,1,2121,2121,Medium
6340,Middle Education,Young,Single,29938.0,Lower,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,4,0,0,0,0,0,39,0,1,26,1,0,Young,6,26,1,3,1,1,1,3111,3111,High
10089,Middle Education,Adult,Single,102692.0,Upper,0,0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,28,1,1,1,0,1,50,5,0,1112,0,1,Adult,29,1112,5,5,5,4,5,5545,5545,High
2227,Low Education,Old,Together,26490.0,Lower,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,9,0,0,0,0,0,66,0,0,210,0,0,Old,11,210,1,1,2,3,1,1231,1231,Low
